worker,time,row,term,objective,answer
1,10,253,provocation,0,Anticipation
17,4,253,provocation,0,Anger
6,16,253,provocation,0,Anger
2,3,445,outdo,0,Surprise
14,12,445,outdo,0,Anticipation
4,11,445,outdo,0,Surprise
7,68,445,outdo,0,Anticipation
6,48,445,outdo,0,Trust
11,20,445,outdo,0,Trust
10,35,445,outdo,0,Disgust
15,8,445,outdo,0,Anticipation
1,10,445,outdo,0,Surprise
12,18,445,outdo,0,Joy
12,17,69,glow,0,Joy
19,5,69,glow,0,Joy
7,5,69,glow,0,Joy
6,16,69,glow,0,Joy
4,6,69,glow,0,Surprise
10,19,69,glow,0,Joy
13,26,69,glow,0,Trust
8,8,69,glow,0,Surprise
1,5,69,glow,0,Joy
11,6,69,glow,0,Joy
12,12,254,disheartening,0,Sadness
19,4,254,disheartening,0,Disgust
5,15,254,disheartening,0,Sadness
1,4,254,disheartening,0,Sadness
3,13,254,disheartening,0,Fear
2,4,254,disheartening,0,Sadness
4,4,254,disheartening,0,Sadness
11,21,254,disheartening,0,Disgust
10,20,254,disheartening,0,Sadness
23,3,254,disheartening,0,Sadness
6,14,446,mosque,0,Trust
3,14,446,mosque,0,Sadness
10,24,446,mosque,0,Disgust
11,11,446,mosque,0,Trust
16,7,446,mosque,0,Fear
1,5,446,mosque,0,Trust
13,21,446,mosque,0,Fear
4,6,446,mosque,0,Trust
19,4,446,mosque,0,Trust
5,12,446,mosque,0,Joy
8,25,70,organization,0,Trust
6,50,70,organization,0,Trust
16,4,70,organization,0,Trust
10,16,70,organization,0,Joy
7,6,70,organization,0,Anticipation
19,4,70,organization,0,Trust
2,5,70,organization,0,Joy
13,45,70,organization,0,Trust
4,5,70,organization,0,Trust
1,5,70,organization,0,Trust
12,15,447,intestinal,0,Fear
17,5,447,intestinal,0,Disgust
1,5,447,intestinal,0,Disgust
4,4,447,intestinal,0,Disgust
3,13,447,intestinal,0,Disgust
7,6,447,intestinal,0,Disgust
5,21,447,intestinal,0,Fear
10,18,447,intestinal,0,Disgust
6,45,447,intestinal,0,Trust
24,15,447,intestinal,0,Disgust
16,5,255,auspicious,0,Anticipation
3,17,255,auspicious,0,Anticipation
11,33,255,auspicious,0,Trust
6,10,255,auspicious,0,Trust
4,7,255,auspicious,0,Anticipation
9,5,255,auspicious,0,Anticipation
13,16,255,auspicious,0,Surprise
10,21,255,auspicious,0,Joy
15,5,255,auspicious,0,Trust
1,8,255,auspicious,0,Surprise
11,44,448,absentee,0,Sadness
6,22,448,absentee,0,Sadness
1,8,448,absentee,0,Surprise
17,7,448,absentee,0,Anger
4,4,448,absentee,0,Surprise
12,11,448,absentee,0,Anticipation
3,33,448,absentee,0,Sadness
10,19,448,absentee,0,Sadness
9,13,448,absentee,0,Surprise
13,23,448,absentee,0,Sadness
6,16,71,organ,0,Trust
10,24,71,organ,0,Joy
5,16,71,organ,0,Fear
11,16,71,organ,0,Trust
13,23,71,organ,0,Trust
4,7,71,organ,0,Joy
7,5,71,organ,0,Disgust
26,16,71,organ,0,Disgust
1,8,71,organ,0,Anticipation
12,57,71,organ,0,Surprise
6,13,256,scripture,0,Trust
8,21,256,scripture,0,Fear
10,22,256,scripture,0,Disgust
2,6,256,scripture,0,Trust
11,7,256,scripture,0,Trust
1,5,256,scripture,0,Trust
14,20,256,scripture,0,Trust
3,22,256,scripture,0,Surprise
15,8,256,scripture,0,Trust
4,5,256,scripture,0,Trust
11,13,449,linger,0,Trust
14,81,449,linger,0,Anticipation
1,5,449,linger,0,Sadness
16,5,449,linger,0,Sadness
13,15,449,linger,0,Disgust
6,8,449,linger,0,Trust
4,4,449,linger,0,Anticipation
10,24,449,linger,0,Anticipation
8,13,449,linger,0,Trust
12,13,449,linger,0,Anticipation
13,21,72,medal,0,Joy
15,7,72,medal,0,Surprise
10,41,72,medal,0,Joy
2,5,72,medal,0,Joy
7,7,72,medal,0,Trust
11,8,72,medal,0,Joy
1,4,72,medal,0,Trust
4,4,72,medal,0,Joy
19,4,72,medal,0,Joy
6,16,72,medal,0,Joy
11,16,257,scoff,0,Joy
12,13,257,scoff,0,Disgust
1,7,257,scoff,0,Disgust
6,96,257,scoff,0,Joy
8,55,257,scoff,0,Disgust
10,26,257,scoff,0,Trust
17,5,257,scoff,0,Anger
16,5,257,scoff,0,Disgust
3,32,257,scoff,0,Disgust
4,4,257,scoff,0,Anger
1,5,73,stab,0,Anger
8,6,73,stab,0,Fear
14,19,73,stab,0,Disgust
6,61,73,stab,0,Trust
16,4,73,stab,0,Fear
2,4,73,stab,0,Anger
10,14,73,stab,0,Anticipation
4,4,73,stab,0,Anger
13,22,73,stab,0,Surprise
11,84,73,stab,0,Trust
4,4,450,change,0,Surprise
8,23,450,change,0,Anticipation
10,44,450,change,0,Anticipation
3,28,450,change,0,Sadness
5,7,450,change,0,Anticipation
1,5,450,change,0,Surprise
16,4,450,change,0,Surprise
7,9,450,change,0,Surprise
11,10,450,change,0,Sadness
13,18,450,change,0,Disgust
4,4,258,bastion,0,Trust
7,6,258,bastion,0,Fear
11,21,258,bastion,0,Trust
5,8,258,bastion,0,Trust
10,32,258,bastion,0,Anticipation
16,4,258,bastion,0,Trust
12,11,258,bastion,0,Trust
6,14,258,bastion,0,Trust
1,5,258,bastion,0,Trust
14,22,258,bastion,0,Joy
13,31,74,warrior,0,Anger
11,8,74,warrior,0,Trust
7,5,74,warrior,0,Trust
19,8,74,warrior,0,Trust
12,14,74,warrior,0,Trust
4,5,74,warrior,0,Fear
6,8,74,warrior,0,Trust
1,8,74,warrior,0,Anger
8,33,74,warrior,0,Trust
10,22,74,warrior,0,Fear
4,4,451,lull,0,Trust
16,5,451,lull,0,Anticipation
2,3,451,lull,0,Trust
17,3,451,lull,0,Anticipation
8,14,451,lull,0,Joy
11,57,451,lull,0,Disgust
6,24,451,lull,0,Sadness
1,12,451,lull,0,Anticipation
10,25,451,lull,0,Disgust
3,21,451,lull,0,Sadness
16,4,75,vulnerability,0,Fear
12,12,75,vulnerability,0,Sadness
5,7,75,vulnerability,0,Fear
2,3,75,vulnerability,0,Anticipation
14,11,75,vulnerability,0,Sadness
19,4,75,vulnerability,0,Fear
1,7,75,vulnerability,0,Sadness
4,4,75,vulnerability,0,Fear
10,20,75,vulnerability,0,Disgust
6,21,75,vulnerability,0,Trust
14,6,452,chairwoman,0,Anticipation
1,4,452,chairwoman,0,Trust
12,12,452,chairwoman,0,Trust
10,27,452,chairwoman,0,Fear
16,4,452,chairwoman,0,Trust
11,6,452,chairwoman,0,Trust
4,4,452,chairwoman,0,Trust
3,9,452,chairwoman,0,Sadness
13,43,452,chairwoman,0,Sadness
8,24,452,chairwoman,0,Trust
6,27,259,savagery,0,Anger
5,9,259,savagery,0,Anger
4,5,259,savagery,0,Fear
1,5,259,savagery,0,Anger
12,11,259,savagery,0,Anger
10,20,259,savagery,0,Disgust
14,13,259,savagery,0,Disgust
18,19,259,savagery,0,Anger
11,14,259,savagery,0,Disgust
13,20,259,savagery,0,Disgust
12,11,76,vow,0,Trust
14,14,76,vow,0,Trust
2,4,76,vow,0,Trust
10,21,76,vow,0,Joy
4,6,76,vow,0,Trust
19,5,76,vow,0,Surprise
17,4,76,vow,0,Anticipation
6,22,76,vow,0,Trust
11,14,76,vow,0,Trust
1,4,76,vow,0,Trust
10,15,453,mate,0,Anger
16,4,453,mate,0,Joy
13,18,453,mate,0,Trust
8,6,453,mate,0,Trust
4,11,453,mate,0,Joy
14,6,453,mate,0,Trust
2,7,453,mate,0,Trust
11,14,453,mate,0,Trust
1,5,453,mate,0,Trust
9,5,453,mate,0,Anger
13,21,260,salute,0,Joy
10,22,260,salute,0,Sadness
4,5,260,salute,0,Trust
3,87,260,salute,0,Trust
6,9,260,salute,0,Trust
7,11,260,salute,0,Trust
8,7,260,salute,0,Trust
12,10,260,salute,0,Trust
11,7,260,salute,0,Trust
1,7,260,salute,0,Joy
15,5,77,virulence,0,Fear
18,25,77,virulence,0,Disgust
13,15,77,virulence,0,Anger
12,13,77,virulence,0,Joy
1,6,77,virulence,0,Fear
19,4,77,virulence,0,Fear
4,18,77,virulence,0,Anger
10,17,77,virulence,0,Disgust
14,16,77,virulence,0,Anger
3,20,77,virulence,0,Trust
11,46,454,career,0,Trust
19,3,454,career,0,Joy
13,22,454,career,0,Trust
14,7,454,career,0,Anticipation
7,7,454,career,0,Trust
8,7,454,career,0,Anticipation
1,4,454,career,0,Trust
3,10,454,career,0,Fear
10,17,454,career,0,Sadness
4,12,454,career,0,Anticipation
11,32,261,slump,0,Sadness
10,23,261,slump,0,Disgust
16,6,261,slump,0,Sadness
1,8,261,slump,0,Sadness
6,7,261,slump,0,Anger
13,23,261,slump,0,Anger
12,21,261,slump,0,Disgust
7,7,261,slump,0,Sadness
4,4,261,slump,0,Sadness
14,16,261,slump,0,Anger
16,5,78,vindication,0,Trust
11,15,78,vindication,0,Trust
13,23,78,vindication,0,Anger
2,4,78,vindication,0,Joy
7,32,78,vindication,0,Trust
6,67,78,vindication,0,Trust
4,6,78,vindication,0,Joy
1,9,78,vindication,0,Anticipation
14,13,78,vindication,0,Anticipation
10,20,78,vindication,0,Joy
11,13,455,cage,0,Sadness
12,10,455,cage,0,Fear
1,6,455,cage,0,Sadness
10,18,455,cage,0,Sadness
13,17,455,cage,0,Fear
6,8,455,cage,0,Sadness
16,4,455,cage,0,Fear
8,20,455,cage,0,Trust
2,5,455,cage,0,Sadness
4,4,455,cage,0,Fear
11,13,262,rogue,0,Fear
1,5,262,rogue,0,Anger
5,8,262,rogue,0,Fear
3,18,262,rogue,0,Anger
17,7,262,rogue,0,Surprise
6,22,262,rogue,0,Fear
4,6,262,rogue,0,Fear
10,20,262,rogue,0,Disgust
14,13,262,rogue,0,Anger
2,6,262,rogue,0,Surprise
4,6,79,vindicate,0,Trust
13,20,79,vindicate,0,Fear
14,12,79,vindicate,0,Trust
11,44,79,vindicate,0,Trust
2,9,79,vindicate,0,Trust
3,17,79,vindicate,0,Trust
10,20,79,vindicate,0,Sadness
12,20,79,vindicate,0,Anticipation
1,9,79,vindicate,0,Anticipation
6,44,79,vindicate,0,Trust
8,19,80,unsettled,0,Sadness
5,6,80,unsettled,0,Fear
10,16,80,unsettled,0,Anticipation
26,10,80,unsettled,0,Fear
11,11,80,unsettled,0,Fear
14,19,80,unsettled,0,Fear
2,12,80,unsettled,0,Fear
6,10,80,unsettled,0,Sadness
4,4,80,unsettled,0,Fear
1,8,80,unsettled,0,Surprise
18,19,263,darling,0,Joy
6,8,263,darling,0,Joy
1,6,263,darling,0,Joy
2,3,263,darling,0,Joy
8,9,263,darling,0,Joy
11,8,263,darling,0,Joy
34,11,263,darling,0,Joy
10,20,263,darling,0,Joy
14,7,263,darling,0,Joy
4,5,263,darling,0,Joy
1,7,81,unruly,0,Fear
10,64,81,unruly,0,Anger
6,9,81,unruly,0,Disgust
17,4,81,unruly,0,Surprise
16,5,81,unruly,0,Disgust
11,18,81,unruly,0,Anger
7,6,81,unruly,0,Disgust
4,7,81,unruly,0,Anger
12,14,81,unruly,0,Anger
13,24,81,unruly,0,Fear
4,4,264,despise,0,Anger
13,44,264,despise,0,Fear
6,18,264,despise,0,Disgust
16,4,264,despise,0,Disgust
10,16,264,despise,0,Disgust
12,22,264,despise,0,Disgust
3,22,264,despise,0,Fear
1,5,264,despise,0,Disgust
8,23,264,despise,0,Disgust
19,4,264,despise,0,Anger
4,5,265,destitute,0,Sadness
3,28,265,destitute,0,Disgust
11,25,265,destitute,0,Sadness
1,6,265,destitute,0,Fear
6,16,265,destitute,0,Sadness
5,8,265,destitute,0,Sadness
26,22,265,destitute,0,Sadness
10,42,265,destitute,0,Trust
14,8,265,destitute,0,Sadness
8,11,265,destitute,0,Sadness
12,30,82,unfriendly,0,Disgust
8,20,82,unfriendly,0,Anger
6,11,82,unfriendly,0,Fear
10,17,82,unfriendly,0,Disgust
3,10,82,unfriendly,0,Anger
1,6,82,unfriendly,0,Sadness
9,6,82,unfriendly,0,Anger
13,21,82,unfriendly,0,Sadness
4,7,82,unfriendly,0,Fear
2,13,82,unfriendly,0,Disgust
13,31,83,trophy,0,Joy
14,9,83,trophy,0,Surprise
4,4,83,trophy,0,Joy
11,56,83,trophy,0,Joy
10,43,83,trophy,0,Joy
1,5,83,trophy,0,Surprise
2,3,83,trophy,0,Joy
6,7,83,trophy,0,Joy
19,4,83,trophy,0,Joy
8,25,83,trophy,0,Joy
8,26,266,determination,0,Trust
12,20,266,determination,0,Joy
6,19,266,determination,0,Trust
13,20,266,determination,0,Joy
14,20,266,determination,0,Trust
10,20,266,determination,0,Trust
4,6,266,determination,0,Anticipation
1,5,266,determination,0,Anticipation
11,34,266,determination,0,Trust
19,18,266,determination,0,Anticipation
10,22,84,timidity,0,Sadness
11,55,84,timidity,0,Anger
1,4,84,timidity,0,Fear
21,2,84,timidity,0,Fear
18,17,84,timidity,0,Fear
13,24,84,timidity,0,Fear
3,12,84,timidity,0,Trust
8,9,84,timidity,0,Anger
4,4,84,timidity,0,Fear
7,31,84,timidity,0,Fear
4,15,267,determinate,0,Trust
1,8,267,determinate,0,Anticipation
14,12,267,determinate,0,Joy
16,4,267,determinate,0,Trust
17,6,267,determinate,0,Anticipation
19,3,267,determinate,0,Trust
10,19,267,determinate,0,Trust
6,15,267,determinate,0,Trust
8,34,267,determinate,0,Trust
12,10,267,determinate,0,Trust
13,15,85,timid,0,Anger
1,6,85,timid,0,Sadness
14,11,85,timid,0,Disgust
12,12,85,timid,0,Disgust
25,39,85,timid,0,Fear
4,4,85,timid,0,Fear
2,25,85,timid,0,Fear
11,30,85,timid,0,Fear
6,16,85,timid,0,Fear
10,22,85,timid,0,Joy
5,7,268,snake,0,Disgust
10,22,268,snake,0,Fear
1,5,268,snake,0,Fear
2,4,268,snake,0,Fear
12,15,268,snake,0,Fear
13,19,268,snake,0,Fear
8,5,268,snake,0,Fear
11,6,268,snake,0,Fear
4,4,268,snake,0,Fear
19,4,268,snake,0,Fear
17,5,86,suppress,0,Disgust
5,12,86,suppress,0,Fear
1,5,86,suppress,0,Fear
6,11,86,suppress,0,Disgust
24,24,86,suppress,0,Fear
7,9,86,suppress,0,Sadness
4,4,86,suppress,0,Fear
15,7,86,suppress,0,Anger
10,17,86,suppress,0,Surprise
12,28,86,suppress,0,Disgust
4,8,269,befriend,0,Trust
16,4,269,befriend,0,Trust
1,6,269,befriend,0,Joy
8,15,269,befriend,0,Trust
11,8,269,befriend,0,Trust
3,33,269,befriend,0,Anger
6,10,269,befriend,0,Trust
14,11,269,befriend,0,Trust
25,21,269,befriend,0,Trust
10,27,269,befriend,0,Trust
6,12,87,suppression,0,Disgust
10,19,87,suppression,0,Anticipation
13,33,87,suppression,0,Fear
8,4,87,suppression,0,Sadness
4,5,87,suppression,0,Fear
11,7,87,suppression,0,Disgust
12,13,87,suppression,0,Sadness
5,13,87,suppression,0,Fear
1,13,87,suppression,0,Fear
15,5,87,suppression,0,Anger
19,4,270,socialism,0,Trust
1,9,270,socialism,0,Trust
26,31,270,socialism,0,Anger
7,7,270,socialism,0,Surprise
13,24,270,socialism,0,Surprise
10,22,270,socialism,0,Joy
14,7,270,socialism,0,Trust
4,4,270,socialism,0,Trust
6,7,270,socialism,0,Trust
12,12,270,socialism,0,Disgust
6,18,88,subjugation,0,Fear
11,14,88,subjugation,0,Fear
1,7,88,subjugation,0,Fear
35,31,88,subjugation,0,Fear
19,5,88,subjugation,0,Disgust
10,17,88,subjugation,0,Sadness
12,25,88,subjugation,0,Anticipation
4,7,88,subjugation,0,Fear
24,50,88,subjugation,0,Fear
17,5,88,subjugation,0,Fear
11,6,271,renovate,0,Joy
1,5,271,renovate,0,Anticipation
3,29,271,renovate,0,Disgust
16,4,271,renovate,0,Anticipation
8,5,271,renovate,0,Anticipation
2,6,271,renovate,0,Surprise
10,20,271,renovate,0,Disgust
12,16,271,renovate,0,Trust
4,4,271,renovate,0,Anticipation
5,16,271,renovate,0,Anticipation
8,8,272,renovation,0,Anticipation
18,32,272,renovation,0,Trust
1,5,272,renovation,0,Anticipation
4,4,272,renovation,0,Anticipation
2,6,272,renovation,0,Surprise
12,17,272,renovation,0,Anticipation
6,9,272,renovation,0,Joy
9,6,272,renovation,0,Trust
15,18,272,renovation,0,Joy
10,19,272,renovation,0,Joy
6,20,89,spur,0,Trust
1,7,89,spur,0,Surprise
26,16,89,spur,0,Anger
19,4,89,spur,0,Anticipation
17,4,89,spur,0,Anger
24,65,89,spur,0,Anger
10,26,89,spur,0,Joy
16,4,89,spur,0,Joy
12,11,89,spur,0,Anticipation
4,7,89,spur,0,Anticipation
1,5,273,reliance,0,Trust
13,22,273,reliance,0,Joy
4,4,273,reliance,0,Trust
3,15,273,reliance,0,Fear
2,6,273,reliance,0,Trust
10,20,273,reliance,0,Trust
11,10,273,reliance,0,Trust
12,105,273,reliance,0,Trust
8,23,273,reliance,0,Trust
19,4,273,reliance,0,Trust
31,23,90,militia,0,Anger
10,18,90,militia,0,Anticipation
16,4,90,militia,0,Trust
8,20,90,militia,0,Fear
17,4,90,militia,0,Fear
4,6,90,militia,0,Fear
1,6,90,militia,0,Trust
6,8,90,militia,0,Trust
5,9,90,militia,0,Fear
14,14,90,militia,0,Anticipation
8,12,91,spear,0,Fear
3,11,91,spear,0,Sadness
11,58,91,spear,0,Fear
1,5,91,spear,0,Fear
10,31,91,spear,0,Anticipation
6,15,91,spear,0,Anger
5,14,91,spear,0,Anger
4,4,91,spear,0,Fear
16,4,91,spear,0,Fear
12,11,91,spear,0,Anger
12,113,274,recruits,0,Anticipation
7,7,274,recruits,0,Trust
1,5,274,recruits,0,Anticipation
2,4,274,recruits,0,Surprise
6,9,274,recruits,0,Trust
11,6,274,recruits,0,Trust
4,6,274,recruits,0,Trust
16,6,274,recruits,0,Anticipation
10,19,274,recruits,0,Disgust
19,4,274,recruits,0,Joy
6,29,92,soulless,0,Disgust
17,6,92,soulless,0,Disgust
8,19,92,soulless,0,Disgust
1,5,92,soulless,0,Sadness
10,21,92,soulless,0,Trust
4,6,92,soulless,0,Disgust
19,3,92,soulless,0,Disgust
18,22,92,soulless,0,Anger
14,6,92,soulless,0,Trust
12,57,92,soulless,0,Sadness
6,16,93,slam,0,Anger
10,23,93,slam,0,Fear
4,5,93,slam,0,Anger
5,11,93,slam,0,Anger
11,16,93,slam,0,Anger
1,5,93,slam,0,Anger
2,4,93,slam,0,Surprise
15,5,93,slam,0,Anger
8,29,93,slam,0,Anger
36,8,93,slam,0,Surprise
4,5,94,shell,0,Fear
3,20,94,shell,0,Surprise
8,26,94,shell,0,Trust
19,29,94,shell,0,Fear
12,15,94,shell,0,Sadness
24,21,94,shell,0,Sadness
10,67,94,shell,0,Anger
11,32,94,shell,0,Sadness
1,5,94,shell,0,Surprise
6,15,94,shell,0,Trust
6,66,95,ruinous,0,Anger
8,28,95,ruinous,0,Anger
1,6,95,ruinous,0,Sadness
2,3,95,ruinous,0,Disgust
12,49,95,ruinous,0,Sadness
7,6,95,ruinous,0,Disgust
17,8,95,ruinous,0,Fear
19,6,95,ruinous,0,Disgust
10,18,95,ruinous,0,Sadness
4,9,95,ruinous,0,Fear
3,13,275,reconstruction,0,Trust
8,6,275,reconstruction,0,Anticipation
4,5,275,reconstruction,0,Anticipation
7,11,275,reconstruction,0,Anticipation
6,10,275,reconstruction,0,Trust
19,5,275,reconstruction,0,Anticipation
1,4,275,reconstruction,0,Anticipation
12,34,275,reconstruction,0,Anticipation
25,17,275,reconstruction,0,Anticipation
10,19,275,reconstruction,0,Sadness
12,35,96,robbery,0,Fear
18,20,96,robbery,0,Fear
9,9,96,robbery,0,Fear
4,7,96,robbery,0,Fear
19,7,96,robbery,0,Fear
6,13,96,robbery,0,Disgust
11,9,96,robbery,0,Disgust
3,36,96,robbery,0,Anger
1,6,96,robbery,0,Surprise
10,20,96,robbery,0,Fear
6,9,276,reconstruct,0,Trust
5,9,276,reconstruct,0,Anticipation
1,5,276,reconstruct,0,Anticipation
4,5,276,reconstruct,0,Anticipation
8,21,276,reconstruct,0,Anticipation
12,14,276,reconstruct,0,Surprise
19,4,276,reconstruct,0,Anticipation
2,3,276,reconstruct,0,Surprise
11,9,276,reconstruct,0,Trust
10,23,276,reconstruct,0,Sadness
7,7,97,riddle,0,Anticipation
11,32,97,riddle,0,Trust
10,17,97,riddle,0,Sadness
4,4,97,riddle,0,Surprise
16,5,97,riddle,0,Anticipation
6,63,97,riddle,0,Trust
5,13,97,riddle,0,Surprise
14,6,97,riddle,0,Joy
1,5,97,riddle,0,Surprise
17,7,97,riddle,0,Surprise
1,6,277,backbone,0,Trust
34,6,277,backbone,0,Fear
7,8,277,backbone,0,Surprise
6,64,277,backbone,0,Trust
8,7,277,backbone,0,Trust
4,4,277,backbone,0,Trust
14,5,277,backbone,0,Trust
10,19,277,backbone,0,Trust
13,25,277,backbone,0,Trust
11,7,277,backbone,0,Trust
4,4,278,wrath,0,Anger
17,8,278,wrath,0,Anger
11,7,278,wrath,0,Anger
10,19,278,wrath,0,Fear
8,5,278,wrath,0,Anger
2,5,278,wrath,0,Disgust
1,4,278,wrath,0,Anger
6,35,278,wrath,0,Anger
19,3,278,wrath,0,Anger
26,9,278,wrath,0,Anger
4,4,98,reward,0,Joy
2,4,98,reward,0,Joy
10,18,98,reward,0,Joy
19,4,98,reward,0,Joy
1,8,98,reward,0,Anticipation
6,8,98,reward,0,Joy
13,54,98,reward,0,Fear
8,8,98,reward,0,Joy
15,5,98,reward,0,Joy
5,7,98,reward,0,Joy
1,8,279,quaint,0,Joy
2,5,279,quaint,0,Joy
12,20,279,quaint,0,Joy
5,7,279,quaint,0,Joy
4,7,279,quaint,0,Joy
10,19,279,quaint,0,Anticipation
17,5,279,quaint,0,Joy
8,16,279,quaint,0,Disgust
11,88,279,quaint,0,Disgust
6,14,279,quaint,0,Disgust
13,56,99,picnic,0,Fear
4,4,99,picnic,0,Joy
6,56,99,picnic,0,Joy
14,6,99,picnic,0,Joy
11,7,99,picnic,0,Joy
8,11,99,picnic,0,Joy
10,19,99,picnic,0,Fear
5,8,99,picnic,0,Joy
1,5,99,picnic,0,Joy
2,9,99,picnic,0,Joy
1,7,280,diligence,0,Anticipation
12,10,280,diligence,0,Trust
